title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
애플 아이폰13미니 128GB 512GB S급 자급제 중고폰 공기계 리퍼폰,https://smartstore.naver.com/main/products/11574609142,https://shopping-phinf.pstatic.net/main_8911911/89119119548.2.jpg,190000,,모빌링,89119119548,5,Apple,Apple,디지털/가전,휴대폰,자급제폰,
아이폰 XS 풀박스 공기계 무음 인스타 사진용 자급제 언락 세컨폰 실버 64GB 일반,https://smartstore.naver.com/main/products/11161860840,https://shopping-phinf.pstatic.net/main_8870637/88706371162.jpg,259000,,고래 인터내셔널,88706371162,2,Apple,,디지털/가전,휴대폰,자급제폰,
SKT 갤럭시S25플러스 256G 기기변경 / 번호이동,https://sktmobileshop.co.kr/shop/view.php?idx=438&telecom=SK,https://shopping-phinf.pstatic.net/main_5263202/52632029669.jpg,173000,,SKT온라인직영샵,52632029669,2,,,디지털/가전,휴대폰,SKT,
아이폰6S 공기계 공부폰 무음 6s 실버 16GB,https://smartstore.naver.com/main/products/11805983011,https://shopping-phinf.pstatic.net/main_8935049/89350493598.6.jpg,93500,,모두의애플,89350493598,2,,,디지털/가전,휴대폰,자급제폰,
[대여]서울 당일수령 갤럭시 울트라 24대여/렌탈 방문 가락시장역 퀵발송 S24 256GB,https://smartstore.naver.com/main/products/11632750752,https://shopping-phinf.pstatic.net/main_8917726/89177261197.jpg,12000,,하랑렌탈,89177261197,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 삼성 갤럭시 Z플립6 자급제 전시폰 256GB SM-F741N 박스 정품 전시폰 미개통폰,https://link.gmarket.co.kr/gate/pcs?item-no=4400947431&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5451033/54510335805.jpg,841500,,G마켓,54510335805,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시 S24+플러스 중고폰 자급제 리퍼폰 256GB 512GB 오닉스블랙 마블그레이 코발트바이올렛 엠버옐로우 공기계,https://smartstore.naver.com/main/products/11529221878,https://shopping-phinf.pstatic.net/main_8907373/89073732284.jpg,198000,,멀티폰,89073732284,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S 24 FE 미개통 미개봉 새상품  256GB  옐로우(상세페이지확인),https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8545992138&ctag=8545992138&lptag=I24745278354&itemId=24745278354&vendorItemId=91962987798&spec=10305199,https://shopping-phinf.pstatic.net/main_5249510/52495101351.jpg,199000,,쿠팡,52495101351,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 256GB 자급제 SM-S931N,https://smartstore.naver.com/main/products/11288606871,https://shopping-phinf.pstatic.net/main_8883311/88833117202.1.jpg,1143150,,삼성전자공식파트너 쇼마젠시,88833117202,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰16 프로 256GB 홍콩 해외직구 카메라무음 물리듀얼심 홍콩판 데저트,https://smartstore.naver.com/main/products/10956717058,https://shopping-phinf.pstatic.net/main_8850122/88501223102.2.jpg,1709000,,HKPHONE,88501223102,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시S21울트라 256GB 팬텀블랙 LGU+ T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4258&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2648250/26482501422.2.jpg,130000,,대전모바일,26482501422,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[공연장 수령/반납] 갤럭시 S 25울트라대여 렌탈 1일 단기,https://smartstore.naver.com/main/products/11469427006,https://shopping-phinf.pstatic.net/main_8901393/89013937371.jpg,29800,,팬토리,89013937371,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 15 128GB [ SKT ],https://search.shopping.naver.com/catalog/42616122621,https://shopping-phinf.pstatic.net/main_4261612/42616122621.20230913114944.jpg,373210,,네이버,42616122621,1,Apple,Apple,디지털/가전,휴대폰,SKT,
삼성 갤럭시 Z플립3 256GB 중고폰 폴더블 공기계 스마트폰 SM-F711 F등급,https://smartstore.naver.com/main/products/6534877032,https://shopping-phinf.pstatic.net/main_8407937/84079377365.6.jpg,10000,,톡톡폰,84079377365,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 노트20울트라 256GB 공기계 센터판 중고폰 미사용 리퍼폰 SM-N986,https://smartstore.naver.com/main/products/6200291070,https://shopping-phinf.pstatic.net/main_8374479/83744790647.2.jpg,170000,,HARON,83744790647,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 16프로 128GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/11767258470,https://shopping-phinf.pstatic.net/main_8931176/89311769057.jpg,610000,,응답하라 휴대폰,89311769057,2,,,디지털/가전,휴대폰,자급제폰,
LG전자 LG 와인스마트폰 스마트폴더폰 SKT 3G전용폰 KT_T480,https://link.auction.co.kr/gate/pcs?item-no=B806764441&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5417420/54174205788.jpg,34000,,옥션,54174205788,2,LG전자,LG전자,디지털/가전,휴대폰,공기계/중고폰,
[대여]갤럭시S23 울트라 512G 콘서트 팬싸 여행용 고화질 스마트폰 단기렌탈 임대 1일,https://smartstore.naver.com/main/products/10302137621,https://shopping-phinf.pstatic.net/main_8784664/87846641635.1.jpg,6300,,킹프라이스,87846641635,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
[대여] 아이폰14 프로 렌탈 무보증금 무서류 카메라 캠코더 휴대폰 스마트폰,https://smartstore.naver.com/main/products/7370432037,https://shopping-phinf.pstatic.net/main_8491493/84914932359.1.jpg,16000,,플레이렌탈,84914932359,2,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 마스터폰/SM-B510S/효도폰/2G/3G 폴더폰/알뜰폰 SKT,https://link.auction.co.kr/gate/pcs?item-no=B290515702&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5418547/54185476336.jpg,60000,,옥션,54185476336,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
애플 아이폰 16e 256GB 미개봉 새상품,https://smartstore.naver.com/main/products/11636194308,https://shopping-phinf.pstatic.net/main_8918070/89180704753.jpg,633000,,모바일 익스프레스,89180704753,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 퀀텀5 A55 128GB 미개봉 SM-A556N Qunatum5,https://www.lotteon.com/p/product/LO2360959003?sitmNo=LO2360959003_2360959004&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5018066/50180667038.jpg,199000,,롯데ON,50180667038,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 Z폴드5 5G 중고 중고폰 자급제 공기계 리퍼폰 SM-F946 X등급,https://smartstore.naver.com/main/products/10103234364,https://shopping-phinf.pstatic.net/main_8764773/87647737134.3.jpg,336000,,스페이스Market,87647737134,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S 23 FE 256GB  크림,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8593680727&ctag=8593680727&lptag=I24917338082&itemId=24917338082&vendorItemId=92408559236&spec=10305199,https://shopping-phinf.pstatic.net/main_5300848/53008484281.1.jpg,398000,,쿠팡,53008484281,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 15 프로 128GB [SKT],https://search.shopping.naver.com/catalog/42617865618,https://shopping-phinf.pstatic.net/main_4261786/42617865618.20230913121359.jpg,271310,,네이버,42617865618,1,Apple,Apple,디지털/가전,휴대폰,SKT,
아이폰XS 64GB A2097 중고 중고폰 공기계 유심옮기면 바로 사용가능 F급,https://smartstore.naver.com/main/products/6420610835,https://shopping-phinf.pstatic.net/main_8396511/83965111168.5.jpg,129000,,민트폰,83965111168,5,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 Z플립5 256GB 중고폰 공기계 자급제 리퍼폰 SM-F731 B급,https://smartstore.naver.com/main/products/11750804010,https://shopping-phinf.pstatic.net/main_8929531/89295314529.jpg,479000,,웰컴폰,89295314529,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
SK 기기변경 아이폰16 프로 128GB / 256GB / 512GB Apple 신제품,https://kidsmon.kr/goods/goods_view.php?goodsNo=1000000160&inflow=naver,https://shopping-phinf.pstatic.net/main_5396234/53962341335.jpg,459000,,키즈몬,53962341335,2,,Apple,디지털/가전,휴대폰,SKT,
아이폰 5S 16GB 공기계 풀박스 학생폰 세컨폰 스마트폰 iphone,https://smartstore.naver.com/main/products/10074595008,https://shopping-phinf.pstatic.net/main_8761909/87619097661.jpg,79000,,프로드,87619097661,2,,,디지털/가전,휴대폰,공기계/중고폰,
삼성갤럭시 S23울트라 대여 렌탈 1일 빌리컴즈,https://smartstore.naver.com/main/products/11614063445,https://shopping-phinf.pstatic.net/main_8915857/89158573851.2.jpg,6200,,빌리컴즈,89158573851,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
VERTU 시그니처 V Thang-Ka 순금 럭셔리 비즈니스 휴대폰,https://smartstore.naver.com/main/products/10307157636,https://shopping-phinf.pstatic.net/main_8785166/87851661721.jpg,143233000,,storybox,87851661721,2,베르투,베르투,디지털/가전,휴대폰,해외출시폰,
갤럭시 S24 울트라 256GB SM-S928N 미개봉 Galaxy S24 Ultra,https://www.lotteon.com/p/product/LO2348355502?sitmNo=LO2348355502_2348355503&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4964814/49648144359.1.jpg,1023600,,롯데ON,49648144359,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S24 플러스 중고 중고폰 공기계 리퍼폰 3사호환 SM-S926 X등급,https://smartstore.naver.com/main/products/10763607555,https://shopping-phinf.pstatic.net/main_8830811/88308113477.4.jpg,488000,,스페이스Market,88308113477,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시S23 5G 512GB [자급제],https://search.shopping.naver.com/catalog/53647044490,https://shopping-phinf.pstatic.net/main_5364704/53647044490.20250319154050.jpg,928100,,네이버,53647044490,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰14프로 128GB 실버 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4747&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_3793465/37934650789.jpg,310000,,대전모바일,37934650789,5,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
아이폰 15 256GB [자급제],https://search.shopping.naver.com/catalog/53599528516,https://shopping-phinf.pstatic.net/main_5359952/53599528516.20250317181451.jpg,1238500,,네이버,53599528516,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
아이폰se1세대 학생폰 iPhone 카메라 공기계 골드 세컨폰,https://smartstore.naver.com/main/products/11799591084,https://shopping-phinf.pstatic.net/main_8934410/89344101671.jpg,38400,,모에르 마켓,89344101671,2,,,디지털/가전,휴대폰,공기계/중고폰,
미개통 갤럭시 A35 미사용 128GB 삼성 갤럭시,https://www.lotteon.com/p/product/LO2474335521?sitmNo=LO2474335521_2474335522&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5439895/54398950224.jpg,409900,,롯데ON,54398950224,2,,,디지털/가전,휴대폰,자급제폰,
아이폰 5 5s 무음 수험생 학생 공부 수능 자급제 폰 A.골드 WIFI전용 16GB,https://smartstore.naver.com/main/products/11723005099,https://shopping-phinf.pstatic.net/main_8926751/89267515597.jpg,61500,,망고오빠,89267515597,2,,,디지털/가전,휴대폰,공기계/중고폰,
아이폰 15 프로 128GB [자급제],https://search.shopping.naver.com/catalog/53599907088,https://shopping-phinf.pstatic.net/main_5359990/53599907088.20250317182212.jpg,1372000,,네이버,53599907088,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시Z 폴드5 5G 256GB [자급제],https://search.shopping.naver.com/catalog/53626574371,https://shopping-phinf.pstatic.net/main_5362657/53626574371.20250318162319.jpg,1498940,,네이버,53626574371,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A24 128GB [자급제],https://search.shopping.naver.com/catalog/53664803420,https://shopping-phinf.pstatic.net/main_5366480/53664803420.20250320120442.jpg,352400,,네이버,53664803420,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
초소형 스마트폰 서브폰 포켓 공기계 초미니 미니스마트폰 검은색 2GB+16GB,https://smartstore.naver.com/main/products/10231955342,https://shopping-phinf.pstatic.net/main_8777645/87776458893.jpg,59000,,동글동글컴퍼니,87776458893,2,,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S23 플러스 256GB 미개봉 새상품,http://emart.ssg.com/item/itemView.ssg?itemId=1000625119115&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5107567/51075675239.jpg,359000,,이마트몰,51075675239,2,삼성,,디지털/가전,휴대폰,자급제폰,
Apple 정품 아이폰 16 Pro 자급제  화이트 티타늄  256GB MYNJ3KH/A,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8335434891&ctag=8335434891&lptag=I24068312674&itemId=24068312674&vendorItemId=91088074648&spec=10305197,https://shopping-phinf.pstatic.net/main_5041724/50417244258.2.jpg,1615000,,쿠팡,50417244258,3,Apple,Apple,디지털/가전,휴대폰,자급제폰,
[대여]삼성 갤럭시 울트라S23대여/렌탈 서울 방문수령 가락시장역 퀵발송 콘서트 공연 256GB,https://smartstore.naver.com/main/products/11665216254,https://shopping-phinf.pstatic.net/main_8920972/89209726721.jpg,10000,,하랑렌탈,89209726721,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 5S 공기계 학생폰 세컨폰 스마트폰 iphone 골드 5s 16GB,https://smartstore.naver.com/main/products/10839754182,https://shopping-phinf.pstatic.net/main_8838426/88384260195.jpg,60000,,오하이샵,88384260195,2,,,디지털/가전,휴대폰,공기계/중고폰,
Samsung S25 Edge 정품 갤럭시S25엣지 [256GB],https://smartstore.naver.com/main/products/11868152856,https://shopping-phinf.pstatic.net/main_8941266/89412663450.jpg,1146000,,에이치앤더블유KT,89412663450,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
Apple 정품 아이폰 16 자급제  화이트  128GB MYE93KH/A,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8335434837&ctag=8335434837&lptag=I24068312487&itemId=24068312487&vendorItemId=91088074265&spec=10305197,https://shopping-phinf.pstatic.net/main_5032656/50326562600.2.jpg,1200000,,쿠팡,50326562600,3,Apple,Apple,디지털/가전,휴대폰,자급제폰,
샤오미 포코X7 프로 5G 듀얼심 12+256GB 글로벌판 자급제 미개봉 새상품 공기계폰,https://smartstore.naver.com/main/products/11449503918,https://shopping-phinf.pstatic.net/main_8899401/88994014283.jpg,425000,,HKPHONE,88994014283,2,샤오미,샤오미,디지털/가전,휴대폰,자급제폰,
아이폰 14 플러스 128GB [자급제],https://search.shopping.naver.com/catalog/53628256779,https://shopping-phinf.pstatic.net/main_5362825/53628256779.20250318172415.jpg,2790000,,네이버,53628256779,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
애플 아이폰7 실버 32G 7세대 4.7인치 공기계 언락폰 세컨폰,https://smartstore.naver.com/main/products/9270814373,https://shopping-phinf.pstatic.net/main_8681531/86815314696.1.jpg,159000,,사자와사자,86815314696,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
아이폰 15 128GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/11102216296,https://shopping-phinf.pstatic.net/main_8864672/88646726618.jpg,391000,,모바일 익스프레스,88646726618,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A55 퀀텀5 듀얼심+e심 자급제 공기계 256GB,https://smartstore.naver.com/main/products/11914884442,https://shopping-phinf.pstatic.net/main_8945939/89459395051.jpg,456060,,HKPHONE,89459395051,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시S20플러스 256GB 코스믹그레이 SKT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4000&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2320361/23203614199.2.jpg,60000,,대전모바일,23203614199,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
S24 울트라 자급제폰 256GB,https://smartstore.naver.com/main/products/11688148479,https://shopping-phinf.pstatic.net/main_8923265/89232658946.jpg,1218500,,자급제휴대폰,89232658946,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 [단기전시 풀박스] 삼성 갤럭시 Z플립6 256G 미개통 풀박스 자급제 스마트폰 색상선택 가능,https://www.lotteon.com/p/product/LO2479200310?sitmNo=LO2479200310_2479200311&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5464946/54649466251.1.jpg,889320,,롯데ON,54649466251,2,삼성,,디지털/가전,휴대폰,자급제폰,
"(미사용풀박스정품)갤럭시S25울트라 특가판매 (갤럭시S25,S25플러스)",https://m.bunjang.co.kr/products/323645070?click_source=naver_shopping,https://shopping-phinf.pstatic.net/main_5364902/53649025423.jpg,290000,,번개장터,53649025423,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
블랙베리 Q10 ✰ 큐텐 카톡 사용 가능한 비비온 레트로 레트로온 Retro Retroon,https://smartstore.naver.com/main/products/9461034295,https://shopping-phinf.pstatic.net/main_8700553/87005534618.7.jpg,119460,,레트로온,87005534618,2,블랙베리,,디지털/가전,휴대폰,해외출시폰,
아이폰 15 프로 맥스 256GB [자급제],https://search.shopping.naver.com/catalog/53624469571,https://shopping-phinf.pstatic.net/main_5362446/53624469571.20250318103054.jpg,1566470,,네이버,53624469571,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S22플러스 중고폰 256GB 공기계 리퍼폰 알뜰폰 SM-S906 F등급,https://smartstore.naver.com/main/products/8536799329,https://shopping-phinf.pstatic.net/main_8608129/86081299652.4.jpg,71000,,톡톡폰,86081299652,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25울트라 512G SM-S938N512 미개봉 새상품,https://smartstore.naver.com/main/products/11489897405,https://shopping-phinf.pstatic.net/main_8903440/89034407770.jpg,891400,,모바일 익스프레스,89034407770,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 Z 플립5 중고 256GB 공기계 자급제 알뜰폰 키즈 효도폰 SM-F731,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8094944588&tid=1000000061,https://shopping-phinf.pstatic.net/main_5449276/54492768682.jpg,175040,,11번가,54492768682,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 Z플립5 512G SM-F731 512G 미개봉 새상품,https://smartstore.naver.com/main/products/11746409477,https://shopping-phinf.pstatic.net/main_8929091/89290919996.jpg,411200,,응답하라 휴대폰,89290919996,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S24+SM-S926N512 미개봉 새상품,https://smartstore.naver.com/main/products/11835873549,https://shopping-phinf.pstatic.net/main_8938038/89380384143.jpg,593000,,응답하라 휴대폰,89380384143,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25플러스 256G SM-S936N256 미개봉 새상품,https://smartstore.naver.com/main/products/11636145426,https://shopping-phinf.pstatic.net/main_8918065/89180655871.jpg,453000,,모바일 익스프레스,89180655871,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S23플러스 중고폰 공기계 리퍼폰 F등급 256기가,https://smartstore.naver.com/main/products/9031764547,https://shopping-phinf.pstatic.net/main_8657626/86576264870.4.jpg,320000,,호두모바일,86576264870,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
SK 기기변경 아이폰16 128GB / 256GB / 512GB Apple 새제품,https://kidsmon.kr/goods/goods_view.php?goodsNo=1000000139&inflow=naver,https://shopping-phinf.pstatic.net/main_5091683/50916831380.jpg,399000,,키즈몬,50916831380,2,,Apple,디지털/가전,휴대폰,SKT,
[SKT] 갤럭시 S25 S25+ S25 Ultra 선택약정/완납/레귤러플러스 이상,http://www.ssg.com/item/itemView.ssg?itemId=1000647829024&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5302050/53020509005.jpg,875231,,SSG닷컴,53020509005,2,삼성,,디지털/가전,휴대폰,SKT,
애플 아이폰12미니 128GB 블랙 T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4177&cate_no=27&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2622447/26224476260.1.jpg,70000,,대전모바일,26224476260,5,아이폰,Apple,디지털/가전,휴대폰,자급제폰,
아이폰 14 플러스 256GB Apple 새상품 정품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7559907862&tid=1000000061,https://shopping-phinf.pstatic.net/main_5027553/50275535573.2.jpg,620620,,11번가,50275535573,2,Apple,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S25울트라 중고폰 256GB 리퍼폰 자급제 F등급,https://smartstore.naver.com/main/products/11848629080,https://shopping-phinf.pstatic.net/main_8939313/89393139674.jpg,700000,,FH SHOP,89393139674,5,,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 Z 폴드5 5G 256GB SM-F946N 미개봉 새제품 정품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7208065371&tid=1000000061,https://shopping-phinf.pstatic.net/main_5188395/51883952870.6.jpg,716800,,11번가,51883952870,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시노트10플러스 256GB 아우라화이트 LGU+ T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=3874&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2118534/21185349089.2.jpg,80000,,대전모바일,21185349089,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 와이드7 공기계 128GB 미사용 새제품 SM-M156,https://smartstore.naver.com/main/products/10765371810,https://shopping-phinf.pstatic.net/main_8830987/88309877800.jpg,228000,,주식회사 상상트레이드,88309877800,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 S23 플러스 중고 중고폰 공기계 리퍼폰 3사호환 SM-S916 X등급,https://smartstore.naver.com/main/products/9945695188,https://shopping-phinf.pstatic.net/main_8749019/87490197461.3.jpg,298000,,스페이스Market,87490197461,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[대여] 갤럭시 S23 울트라 512GB 대여 렌탈 1일,https://smartstore.naver.com/main/products/10381229636,https://shopping-phinf.pstatic.net/main_8792573/87925734357.jpg,8800,,스마트 잇,87925734357,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 노트20울트라 256GB 자급제 중고폰 공기계 리퍼폰 알뜰폰 N986 F등급,https://smartstore.naver.com/main/products/8947799042,https://shopping-phinf.pstatic.net/main_8649229/86492299365.3.jpg,105000,,블링폰,86492299365,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[국내정발]샤오미 홍미노트13 프로 8GB RAM 256GB 레드미노트 미사용 새제품,https://smartstore.naver.com/main/products/10524840538,https://shopping-phinf.pstatic.net/main_8806934/88069345898.jpg,359000,,디지털스토어프라자,88069345898,2,샤오미,샤오미,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 Z폴드4 256GB 중고폰 공기계 자급제 리퍼폰 유심기변 SM-F936 B급,https://smartstore.naver.com/main/products/11698564796,https://shopping-phinf.pstatic.net/main_8924307/89243075263.jpg,569000,,웰컴폰,89243075263,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
인터넷을 완벽히 차단한 삼성 공부폰 공부의신 최신형 공신폰 우등생폰 키즈폰 초등학생핸드폰,https://smartstore.naver.com/main/products/11017438546,https://shopping-phinf.pstatic.net/main_8856194/88561944683.12.jpg,116000,,노란마켓 스토어,88561944683,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[대여] 갤럭시 S25 울트라 렌탈 렌트,https://smartstore.naver.com/main/products/11411587318,https://shopping-phinf.pstatic.net/main_8895609/88956097683.4.jpg,9000,,콩렌탈 카메라대여,88956097683,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
미개봉 AT-M140 마이브 정품 스타일폴더2 32GB MIVE Style Folder2,https://smartstore.naver.com/main/products/11488695631,https://shopping-phinf.pstatic.net/main_8903320/89033205996.3.jpg,257000,,스토어H,89033205996,2,,ALT,디지털/가전,휴대폰,공기계/중고폰,
아이폰 13미니 자급제 공기계,http://shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000624146799&siteNo=6004&salestrNo=6005&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5097484/50974847387.jpg,400000,,신세계몰,50974847387,2,,,디지털/가전,휴대폰,자급제폰,
KT 기기변경 갤럭시S25 / S25+ / Ultra 256GB 512GB 초이스 베이직 공시기준,https://kidsmon.kr/goods/goods_view.php?goodsNo=1000000145&inflow=naver,https://shopping-phinf.pstatic.net/main_5165751/51657519929.1.jpg,180000,,키즈몬,51657519929,2,,삼성전자,디지털/가전,휴대폰,KT,
[대여]갤럭시 울트라 s24u 512GB 택배 1일,https://smartstore.naver.com/main/products/9907730989,https://shopping-phinf.pstatic.net/main_8745223/87452233262.3.jpg,8800,,해우카메라,87452233262,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 S25 Ultra 자급제  티타늄 화이트실버  256GB SM-S938N,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8493748833&ctag=8493748833&lptag=I24875536740&itemId=24875536740&vendorItemId=91592064750&spec=10305197,https://shopping-phinf.pstatic.net/main_5281568/52815686505.jpg,1578960,,쿠팡,52815686505,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시S23 공기계 SM-S911,https://smartstore.naver.com/main/products/11630085723,https://shopping-phinf.pstatic.net/main_8917459/89174596129.jpg,379000,,중고폰아울렛,89174596129,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 A56 퀀텀6 128GB,https://smartstore.naver.com/main/products/11914843607,https://shopping-phinf.pstatic.net/main_8945935/89459354216.jpg,444620,,HKPHONE,89459354216,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
